transaction_id,sender_id,receiver_id,amount,currency,timestamp,channel,account_id
T0000278,P004996,P002207,65037.07,USD,2025-02-20T08:33:46,crypto,ACC-COORD-P004996
T0000279,P002164,P004998,68779.94,USD,2025-08-03T13:45:25,crypto,ACC-P002164
T0000280,P004995,P000515,8446.75,EUR,2025-12-21T15:25:19,crypto,ACC-COORD-P004995
T0000281,P004998,P000777,90024.14,GBP,2025-03-15T04:30:47,crypto,ACC-COORD-P004998
T0000282,P004999,P002758,9669.62,GBP,2025-01-07T08:34:19,crypto,ACC-COORD-P004999
T0000283,P003265,P004996,66512.94,USD,2025-04-05T16:34:22,crypto,ACC-P003265
T0000284,P004999,P001053,50505.23,USD,2025-02-19T02:40:17,crypto,ACC-COORD-P004999
T0000285,P004998,P001087,44603.4,USD,2025-04-08T04:33:13,crypto,ACC-COORD-P004998
T0000286,P000316,P004995,82738.59,USD,2025-08-01T23:01:11,bank_transfer,ACC-P000316
T0000287,P004997,P001733,16270.28,GBP,2025-11-02T12:35:26,bank_transfer,ACC-COORD-P004997
T0000288,P004995,P002327,78848.22,USD,2025-11-25T21:06:36,bank_transfer,ACC-COORD-P004995
T0000289,P005000,P003232,63860.27,EUR,2025-10-13T14:49:31,bank_transfer,ACC-COORD-P005000
T0000290,P000777,P004998,63021.09,USD,2025-09-16T15:16:52,crypto,ACC-P000777
T0000291,P003232,P005000,89142.44,USD,2025-06-16T06:27:35,bank_transfer,ACC-P003232
T0000292,P001733,P004997,8012.84,USD,2025-03-01T12:34:48,crypto,ACC-P001733
T0000293,P002934,P005000,55048.4,EUR,2025-02-04T14:26:43,bank_transfer,ACC-P002934
T0000294,P000738,P004999,21981.38,USD,2025-02-26T05:47:08,crypto,ACC-P000738
T0000295,P004995,P000515,66827.13,USD,2025-11-01T05:07:31,bank_transfer,ACC-COORD-P004995
T0000296,P004995,P000515,78162.06,EUR,2025-05-03T09:23:48,crypto,ACC-COORD-P004995
T0000297,P004998,P000777,18608.9,USD,2025-03-13T18:32:19,bank_transfer,ACC-COORD-P004998
T0000298,P003232,P005000,46513.64,GBP,2025-05-18T14:40:49,crypto,ACC-P003232
T0000299,P001544,P004998,98046.93,USD,2025-04-26T17:01:48,bank_transfer,ACC-P001544
T0000300,P004996,P002547,72048.24,USD,2025-06-10T20:05:19,bank_transfer,ACC-COORD-P004996
T0000301,P005000,P002934,48501.58,GBP,2025-01-31T03:35:30,crypto,ACC-COORD-P005000
T0000302,P002934,P005000,60804.63,GBP,2025-12-30T00:02:14,crypto,ACC-P002934
T0000303,P004999,P000433,75623.35,EUR,2025-02-14T09:57:33,crypto,ACC-COORD-P004999
T0000304,P005000,P002934,9930.05,GBP,2025-06-09T04:05:52,crypto,ACC-COORD-P005000
T0000305,P001733,P004997,12096.48,USD,2025-10-31T10:44:19,crypto,ACC-P001733
T0000306,P001733,P004997,58814.96,GBP,2025-02-09T20:06:12,crypto,ACC-P001733
T0000307,P004995,P000515,69808.35,EUR,2025-11-05T13:42:41,bank_transfer,ACC-COORD-P004995
T0000308,P004999,P002758,85151.22,USD,2025-04-29T12:01:35,bank_transfer,ACC-COORD-P004999
T0000309,P004995,P002887,94501.2,USD,2025-02-16T20:38:29,crypto,ACC-COORD-P004995
T0000310,P004998,P000600,23928.19,USD,2025-09-07T01:17:23,crypto,ACC-COORD-P004998
T0000311,P004997,P002215,58370.98,USD,2025-09-27T01:26:52,crypto,ACC-COORD-P004997
T0000312,P004998,P001087,50533.38,EUR,2025-03-25T03:15:10,crypto,ACC-COORD-P004998
T0000313,P004997,P002215,93713.92,EUR,2025-06-22T14:53:45,crypto,ACC-COORD-P004997
T0000314,P002327,P004995,31435.5,USD,2025-02-25T23:34:57,crypto,ACC-P002327
T0000315,P002215,P004997,54884.14,GBP,2025-10-17T12:36:33,crypto,ACC-P002215
T0000316,P004999,P001053,11525.91,EUR,2025-06-10T11:39:10,bank_transfer,ACC-COORD-P004999
T0000317,P000965,P004997,15376.02,EUR,2025-01-22T20:42:57,bank_transfer,ACC-P000965
T0000318,P002887,P004995,53915.3,GBP,2025-07-31T14:54:52,bank_transfer,ACC-P002887
T0000319,P004997,P000799,71563.48,USD,2025-03-17T20:57:38,crypto,ACC-COORD-P004997
T0000320,P000965,P004997,73100.17,EUR,2025-12-03T22:59:48,bank_transfer,ACC-P000965
T0000321,P001053,P004999,53910.89,USD,2025-11-20T11:17:47,bank_transfer,ACC-P001053
T0000322,P004997,P001733,72037.08,EUR,2025-07-19T08:48:16,crypto,ACC-COORD-P004997
T0000323,P004998,P001087,74024.8,USD,2025-07-12T20:40:33,bank_transfer,ACC-COORD-P004998
T0000324,P004995,P000515,61189.95,EUR,2025-01-18T01:42:58,bank_transfer,ACC-COORD-P004995
T0000325,P001396,P004995,71834.1,GBP,2025-12-21T11:37:26,crypto,ACC-P001396
T0000326,P002044,P005000,28545.95,GBP,2025-05-02T00:58:33,crypto,ACC-P002044
T0000327,P000433,P004999,15301.99,EUR,2025-07-29T14:07:32,crypto,ACC-P000433
T0000328,P004998,P001544,6215.54,USD,2025-12-20T12:58:20,crypto,ACC-COORD-P004998
T0000329,P004999,P001053,32732.97,EUR,2025-12-24T04:09:08,crypto,ACC-COORD-P004999
T0000330,P000433,P004999,30864.15,USD,2025-07-02T05:57:57,crypto,ACC-P000433
T0000331,P004999,P000433,82240.32,EUR,2025-05-24T10:56:12,crypto,ACC-COORD-P004999
T0000332,P000965,P004997,28153.32,USD,2025-07-24T15:40:36,crypto,ACC-P000965
T0000333,P004999,P000738,64576.13,GBP,2025-07-13T03:11:26,crypto,ACC-COORD-P004999
T0000334,P002044,P005000,51924.18,EUR,2025-09-09T14:32:04,crypto,ACC-P002044
T0000335,P001544,P004998,84040.77,EUR,2025-11-14T14:05:38,bank_transfer,ACC-P001544
T0000336,P002164,P004998,48284.14,GBP,2025-08-05T13:51:47,bank_transfer,ACC-P002164
T0000337,P004997,P001733,20398.48,USD,2025-12-13T09:46:48,crypto,ACC-COORD-P004997
T0000338,P002207,P004996,53491.71,USD,2025-08-03T13:36:07,bank_transfer,ACC-P002207
T0000339,P004997,P001733,84179.34,EUR,2025-08-11T04:37:08,bank_transfer,ACC-COORD-P004997
T0000340,P001396,P004995,71757.67,EUR,2025-04-25T23:26:33,bank_transfer,ACC-P001396
T0000341,P004999,P001053,85731.6,USD,2025-03-26T05:10:06,crypto,ACC-COORD-P004999
T0000342,P002327,P004995,76946.7,USD,2025-05-05T04:02:40,crypto,ACC-P002327
T0000343,P001053,P004999,10468.19,GBP,2025-01-23T05:18:26,bank_transfer,ACC-P001053
T0000344,P001087,P004998,58407.77,GBP,2025-08-13T12:31:49,bank_transfer,ACC-P001087
T0000345,P005000,P002044,98164.21,GBP,2025-10-24T21:41:37,crypto,ACC-COORD-P005000
T0000346,P000433,P004999,32791.75,EUR,2025-07-21T11:13:46,bank_transfer,ACC-P000433
T0000347,P005000,P002934,37052.77,EUR,2025-12-03T08:27:57,crypto,ACC-COORD-P005000
T0000348,P004997,P002215,17494.21,EUR,2025-07-15T04:48:15,bank_transfer,ACC-COORD-P004997
T0000349,P002207,P004996,55474.82,EUR,2025-11-04T06:53:24,bank_transfer,ACC-P002207
T0000350,P005000,P000422,50792.72,USD,2025-01-15T12:24:40,bank_transfer,ACC-COORD-P005000
T0000351,P002758,P004999,34900.34,GBP,2025-12-22T03:07:37,crypto,ACC-P002758
T0000352,P000965,P004997,69831.09,USD,2025-10-15T00:17:19,crypto,ACC-P000965
T0000353,P004997,P001723,72154.58,GBP,2025-04-07T17:07:18,crypto,ACC-COORD-P004997
T0000354,P004999,P001053,68329.94,USD,2025-01-05T00:27:48,crypto,ACC-COORD-P004999
T0000355,P004998,P001087,98337.91,USD,2025-10-31T09:21:57,crypto,ACC-COORD-P004998
T0000356,P004995,P002887,79705.8,GBP,2025-12-23T13:09:31,bank_transfer,ACC-COORD-P004995
T0000357,P000515,P004995,15256.61,USD,2025-11-22T22:34:39,crypto,ACC-P000515
T0000358,P004995,P002327,16492.37,EUR,2025-05-09T12:27:09,bank_transfer,ACC-COORD-P004995
T0000359,P004997,P001733,94876.9,USD,2025-08-02T06:48:27,crypto,ACC-COORD-P004997
T0000360,P003232,P005000,36000.07,USD,2025-07-23T13:20:23,crypto,ACC-P003232
T0000361,P002547,P004996,30238.41,EUR,2025-10-30T09:16:05,bank_transfer,ACC-P002547
T0000362,P004997,P000965,6874.12,USD,2025-11-29T10:56:21,crypto,ACC-COORD-P004997
T0000363,P004995,P000515,54609.44,EUR,2025-07-08T17:31:04,bank_transfer,ACC-COORD-P004995
T0000364,P004997,P001733,73681.36,EUR,2025-09-16T14:32:58,bank_transfer,ACC-COORD-P004997
T0000365,P000600,P004998,20764.77,EUR,2025-08-30T13:09:58,crypto,ACC-P000600
T0000366,P004997,P000799,29950.62,EUR,2025-01-09T19:27:48,bank_transfer,ACC-COORD-P004997
T0000367,P004996,P003265,13260.86,USD,2025-11-11T06:28:50,bank_transfer,ACC-COORD-P004996
T0000368,P004998,P002164,12655.39,GBP,2025-09-06T03:17:45,crypto,ACC-COORD-P004998
T0000369,P000515,P004995,73720.12,USD,2025-09-06T18:55:47,bank_transfer,ACC-P000515
T0000370,P004997,P002215,74773.7,GBP,2025-12-01T19:53:17,crypto,ACC-COORD-P004997
T0000371,P004997,P000965,77973.95,USD,2025-06-11T03:13:17,crypto,ACC-COORD-P004997
T0000372,P000433,P004999,57471.55,EUR,2025-12-17T14:44:15,bank_transfer,ACC-P000433
T0000373,P004999,P000433,47477.52,USD,2025-10-01T15:42:59,crypto,ACC-COORD-P004999
T0000374,P001053,P004999,22900.15,EUR,2025-08-24T13:55:07,bank_transfer,ACC-P001053
T0000375,P004998,P001087,47151.08,EUR,2025-10-13T17:59:56,crypto,ACC-COORD-P004998
T0000376,P000422,P005000,35944.67,GBP,2025-09-30T21:18:48,crypto,ACC-P000422
T0000377,P004997,P001733,84821.36,USD,2025-12-03T11:11:22,crypto,ACC-COORD-P004997
T0000378,P004998,P000600,93525.42,USD,2025-07-28T21:38:19,bank_transfer,ACC-COORD-P004998
T0000379,P002207,P004996,6083.68,USD,2025-12-15T21:54:13,bank_transfer,ACC-P002207
T0000380,P001733,P004997,6871.0,EUR,2025-04-10T00:50:11,bank_transfer,ACC-P001733
T0000381,P002758,P004999,26015.39,EUR,2025-12-21T03:55:20,bank_transfer,ACC-P002758
T0000382,P001087,P004998,34003.28,GBP,2025-04-24T11:13:47,crypto,ACC-P001087
T0000383,P003265,P004996,79827.96,USD,2025-06-28T18:07:35,crypto,ACC-P003265
T0000384,P004996,P002207,23868.77,EUR,2025-03-07T17:58:19,crypto,ACC-COORD-P004996
T0000385,P000422,P005000,16496.86,GBP,2025-01-29T17:26:29,crypto,ACC-P000422
T0000386,P004997,P001733,47201.46,EUR,2025-11-18T01:46:51,crypto,ACC-COORD-P004997
T0000387,P005000,P002044,30116.21,GBP,2025-08-24T16:42:50,bank_transfer,ACC-COORD-P005000
T0000388,P001053,P004999,84974.18,GBP,2025-01-30T16:20:23,bank_transfer,ACC-P001053
T0000389,P002215,P004997,88953.64,EUR,2025-03-02T22:22:15,crypto,ACC-P002215
T0000390,P000316,P004995,82102.84,EUR,2025-06-19T13:38:55,bank_transfer,ACC-P000316
T0000391,P005000,P002934,36792.77,EUR,2025-07-15T19:48:14,bank_transfer,ACC-COORD-P005000
T0000392,P001723,P004997,91494.75,USD,2025-05-02T13:35:04,bank_transfer,ACC-P001723
T0000393,P002164,P004998,86124.98,EUR,2025-06-19T00:53:16,bank_transfer,ACC-P002164
T0000394,P004995,P000005,41086.08,GBP,2025-11-24T08:21:28,bank_transfer,ACC-COORD-P004995
T0000395,P003265,P004996,71314.72,EUR,2025-08-14T19:30:25,bank_transfer,ACC-P003265
T0000396,P000600,P004998,61646.99,GBP,2025-03-21T09:30:14,bank_transfer,ACC-P000600
T0000397,P000433,P004999,7030.03,USD,2025-02-04T14:50:23,bank_transfer,ACC-P000433
T0000398,P004996,P002547,67574.38,EUR,2025-03-16T11:54:12,crypto,ACC-COORD-P004996
T0000399,P001396,P004995,64795.96,EUR,2025-01-16T02:45:10,crypto,ACC-P001396
T0000400,P004998,P001087,77501.33,EUR,2025-02-19T03:08:05,bank_transfer,ACC-COORD-P004998
T0000401,P000316,P004995,11640.27,EUR,2025-03-11T03:18:11,crypto,ACC-P000316
T0000402,P000316,P004995,27324.71,USD,2025-08-25T01:07:46,bank_transfer,ACC-P000316
T0000403,P004997,P002215,76984.35,EUR,2025-05-19T13:15:53,crypto,ACC-COORD-P004997
T0000404,P002547,P004996,7598.08,GBP,2025-08-23T22:56:37,bank_transfer,ACC-P002547
T0000405,P004998,P000600,96308.64,USD,2025-11-07T08:49:36,bank_transfer,ACC-COORD-P004998
T0000406,P000422,P005000,37189.4,GBP,2025-01-02T01:39:06,crypto,ACC-P000422
T0000407,P004995,P001396,69782.02,GBP,2025-06-16T06:16:17,crypto,ACC-COORD-P004995
T0000408,P004998,P002164,64858.67,GBP,2025-07-30T20:52:56,crypto,ACC-COORD-P004998
T0000409,P000433,P004999,30462.03,EUR,2025-01-20T06:09:33,crypto,ACC-P000433
T0000410,P002207,P004996,6208.54,EUR,2025-03-25T06:01:51,crypto,ACC-P002207
T0000411,P000422,P005000,26184.24,GBP,2025-05-03T14:20:56,bank_transfer,ACC-P000422
T0000412,P004997,P002215,10112.99,GBP,2025-11-30T15:33:24,crypto,ACC-COORD-P004997
T0000413,P001396,P004995,39417.43,EUR,2025-11-03T13:43:39,crypto,ACC-P001396
T0000414,P002044,P005000,89997.21,USD,2025-01-30T05:03:51,crypto,ACC-P002044
T0000415,P000316,P004995,53156.77,GBP,2025-06-06T00:11:52,crypto,ACC-P000316
T0000416,P004995,P002327,22644.04,USD,2025-04-30T02:53:43,bank_transfer,ACC-COORD-P004995
T0000417,P005000,P002934,50747.85,GBP,2025-05-17T01:12:49,crypto,ACC-COORD-P005000
T0000418,P004997,P000965,59360.71,GBP,2025-06-28T16:33:49,crypto,ACC-COORD-P004997
T0000419,P004998,P000777,25798.36,EUR,2025-03-11T21:16:13,crypto,ACC-COORD-P004998
T0000420,P002547,P004996,34544.67,USD,2025-10-01T08:58:01,crypto,ACC-P002547
T0000421,P000777,P004998,32206.47,USD,2025-07-12T11:12:14,bank_transfer,ACC-P000777
T0000422,P000005,P004995,73387.05,GBP,2025-07-26T16:38:08,crypto,ACC-P000005
T0000423,P004997,P001733,62654.14,GBP,2025-05-05T18:08:54,bank_transfer,ACC-COORD-P004997
T0000424,P004995,P001396,7576.47,GBP,2025-10-14T08:43:39,crypto,ACC-COORD-P004995
T0000425,P000799,P004997,44806.22,EUR,2025-09-30T05:56:03,crypto,ACC-P000799
T0000426,P001053,P004999,15874.43,GBP,2025-08-26T07:48:06,bank_transfer,ACC-P001053
T0000427,P003265,P004996,52256.09,GBP,2025-05-25T04:45:34,crypto,ACC-P003265
T0000428,P000005,P004995,60391.25,EUR,2025-08-02T01:40:58,crypto,ACC-P000005
T0000429,P001053,P004999,55709.14,GBP,2025-06-25T08:40:16,bank_transfer,ACC-P001053
T0000430,P005000,P000422,88214.11,USD,2025-06-16T22:20:44,crypto,ACC-COORD-P005000
T0000431,P005000,P003232,53439.97,GBP,2025-08-15T11:43:16,bank_transfer,ACC-COORD-P005000
T0000432,P004998,P000600,87908.19,USD,2025-10-14T04:13:06,crypto,ACC-COORD-P004998
T0000433,P002215,P004997,8070.0,EUR,2025-07-12T07:48:38,crypto,ACC-P002215
T0000434,P004997,P000799,88950.87,USD,2025-01-18T00:50:26,bank_transfer,ACC-COORD-P004997
T0000435,P004996,P003265,73794.33,EUR,2025-02-24T03:48:36,bank_transfer,ACC-COORD-P004996
T0000436,P001723,P004997,27609.3,USD,2025-06-10T12:34:21,bank_transfer,ACC-P001723
T0000437,P003265,P004996,88216.97,EUR,2025-12-09T11:43:59,crypto,ACC-P003265
T0000438,P005000,P000422,33668.02,EUR,2025-09-30T17:17:56,crypto,ACC-COORD-P005000
T0000439,P000005,P004995,68428.88,EUR,2025-09-02T03:08:47,bank_transfer,ACC-P000005
T0000440,P000738,P004999,90164.04,EUR,2025-01-29T07:30:30,bank_transfer,ACC-P000738
T0000441,P004999,P000738,67960.51,EUR,2025-11-10T20:59:09,crypto,ACC-COORD-P004999
T0000442,P003265,P004996,49738.47,GBP,2025-03-19T20:17:08,bank_transfer,ACC-P003265
T0000443,P004996,P002207,39840.19,GBP,2025-09-28T12:44:20,crypto,ACC-COORD-P004996
T0000444,P001544,P004998,55150.84,EUR,2025-09-18T16:19:04,crypto,ACC-P001544
T0000445,P000005,P004995,18969.35,USD,2025-05-01T23:02:38,bank_transfer,ACC-P000005
T0000446,P005000,P002934,90010.21,GBP,2025-08-22T19:31:09,crypto,ACC-COORD-P005000
T0000447,P002547,P004996,57347.81,GBP,2025-08-01T18:12:54,bank_transfer,ACC-P002547
T0000448,P004995,P002887,32806.12,GBP,2025-07-20T21:50:39,bank_transfer,ACC-COORD-P004995
T0000449,P002164,P004998,36995.79,EUR,2025-10-24T18:35:03,crypto,ACC-P002164
T0000450,P001544,P004998,59307.37,USD,2025-09-21T06:45:56,bank_transfer,ACC-P001544
T0000451,P004998,P000600,95507.55,GBP,2025-06-06T18:44:10,bank_transfer,ACC-COORD-P004998
T0000452,P004998,P000777,76375.67,GBP,2025-08-29T00:31:48,bank_transfer,ACC-COORD-P004998
T0000453,P004999,P001053,99976.33,USD,2025-10-18T00:53:09,crypto,ACC-COORD-P004999
T0000454,P004997,P002215,31928.15,EUR,2025-06-11T13:27:02,crypto,ACC-COORD-P004997
T0000455,P000005,P004995,78565.45,USD,2025-05-25T20:08:21,bank_transfer,ACC-P000005
T0000456,P004998,P001544,78411.13,GBP,2025-12-27T20:29:40,crypto,ACC-COORD-P004998
T0000457,P004998,P001087,31406.22,USD,2025-11-01T17:18:45,crypto,ACC-COORD-P004998
T0000458,P001087,P004998,86221.74,GBP,2025-09-07T18:19:37,crypto,ACC-P001087
T0000459,P002934,P005000,78474.3,GBP,2025-07-16T12:26:40,crypto,ACC-P002934
T0000460,P004995,P000316,96727.17,GBP,2025-10-03T15:35:45,crypto,ACC-COORD-P004995
T0000461,P004998,P000777,45521.36,GBP,2025-07-22T07:08:12,bank_transfer,ACC-COORD-P004998
T0000462,P004996,P003265,98748.64,GBP,2025-03-18T13:28:57,crypto,ACC-COORD-P004996
T0000463,P002887,P004995,69114.97,GBP,2025-09-20T21:06:04,bank_transfer,ACC-P002887
T0000464,P002887,P004995,73396.43,USD,2025-04-11T18:27:45,bank_transfer,ACC-P002887
T0000465,P000005,P004995,72030.15,EUR,2025-09-21T00:29:48,bank_transfer,ACC-P000005
T0000466,P005000,P002044,43082.16,EUR,2025-12-13T08:28:13,crypto,ACC-COORD-P005000
T0000467,P000600,P004998,93908.18,GBP,2025-04-07T17:19:06,bank_transfer,ACC-P000600
T0000468,P004995,P000005,16711.37,GBP,2025-10-01T08:28:37,bank_transfer,ACC-COORD-P004995
T0000469,P000600,P004998,74147.42,USD,2025-10-24T18:00:44,crypto,ACC-P000600
T0000470,P001087,P004998,36678.17,USD,2025-04-09T20:24:06,bank_transfer,ACC-P001087
T0000471,P004997,P001723,7370.49,GBP,2025-05-28T02:14:33,crypto,ACC-COORD-P004997
T0000472,P005000,P002934,49073.86,EUR,2025-04-06T20:05:01,bank_transfer,ACC-COORD-P005000
T0000473,P002164,P004998,38866.17,EUR,2025-02-25T15:38:53,crypto,ACC-P002164
T0000474,P000965,P004997,79358.97,EUR,2025-09-22T02:47:37,bank_transfer,ACC-P000965
T0000475,P000515,P004995,75192.62,GBP,2025-09-11T14:54:14,bank_transfer,ACC-P000515
T0000476,P004995,P000005,87827.46,USD,2025-12-27T05:34:59,bank_transfer,ACC-COORD-P004995
T0000477,P000433,P004999,23548.51,USD,2025-09-02T08:22:51,crypto,ACC-P000433
T0000478,P004997,P000799,95085.51,EUR,2025-11-08T08:24:10,crypto,ACC-COORD-P004997
T0000479,P000005,P004995,8170.38,GBP,2025-11-26T06:47:37,crypto,ACC-P000005
T0000480,P005000,P003232,60280.09,USD,2025-12-20T04:00:44,bank_transfer,ACC-COORD-P005000
T0000481,P004998,P000600,78071.07,GBP,2025-03-21T10:46:34,bank_transfer,ACC-COORD-P004998
T0000482,P002327,P004995,34225.38,GBP,2025-10-10T23:01:20,crypto,ACC-P002327
T0000483,P004996,P002207,83651.36,EUR,2025-05-07T07:55:28,crypto,ACC-COORD-P004996
T0000484,P004998,P001544,9188.18,USD,2025-03-29T14:32:29,bank_transfer,ACC-COORD-P004998
T0000485,P000799,P004997,78524.14,USD,2025-03-11T15:22:20,bank_transfer,ACC-P000799
T0000486,P000738,P004999,65762.22,USD,2025-10-07T22:16:18,crypto,ACC-P000738
T0000487,P000316,P004995,61570.21,EUR,2025-06-18T18:28:53,crypto,ACC-P000316
T0000488,P004998,P000600,97025.82,USD,2025-09-23T03:40:31,crypto,ACC-COORD-P004998
T0000489,P004998,P002164,92526.14,GBP,2025-10-29T21:22:41,crypto,ACC-COORD-P004998
T0000490,P004998,P000600,92452.08,USD,2025-12-04T00:27:38,crypto,ACC-COORD-P004998
T0000491,P003232,P005000,5967.8,EUR,2025-01-27T16:07:44,bank_transfer,ACC-P003232
T0000492,P004997,P002215,69508.84,USD,2025-12-05T08:13:06,crypto,ACC-COORD-P004997
T0000493,P004995,P002327,53921.32,USD,2025-02-02T13:06:20,crypto,ACC-COORD-P004995
T0000494,P000433,P004999,22624.01,USD,2025-09-24T13:37:17,crypto,ACC-P000433
T0000495,P004998,P000777,93009.86,GBP,2025-03-30T11:51:30,bank_transfer,ACC-COORD-P004998
T0000496,P004997,P001733,52134.64,USD,2025-07-21T01:37:51,bank_transfer,ACC-COORD-P004997
T0000497,P000316,P004995,31428.22,EUR,2025-08-01T08:11:14,bank_transfer,ACC-P000316
T0000498,P001723,P004997,99910.27,USD,2025-09-12T21:57:23,crypto,ACC-P001723
T0000499,P000965,P004997,74466.7,USD,2025-08-23T20:49:05,bank_transfer,ACC-P000965
T0000500,P000738,P004999,36136.32,EUR,2025-02-13T11:13:11,crypto,ACC-P000738
T0000501,P002215,P004997,22647.94,EUR,2025-09-06T21:14:06,crypto,ACC-P002215
T0000502,P000799,P004997,92907.66,GBP,2025-03-10T15:05:16,crypto,ACC-P000799
T0000503,P004995,P000316,80394.3,EUR,2025-02-17T01:47:52,crypto,ACC-COORD-P004995
T0000504,P005000,P002934,6335.94,USD,2025-10-29T19:28:56,crypto,ACC-COORD-P005000
T0000505,P002207,P004996,66552.05,GBP,2025-04-26T09:22:34,bank_transfer,ACC-P002207
T0000506,P004995,P002327,15260.3,GBP,2025-01-15T02:16:37,bank_transfer,ACC-COORD-P004995
T0000507,P004995,P001396,21565.1,USD,2025-07-03T20:49:34,bank_transfer,ACC-COORD-P004995
T0000508,P004995,P002327,81921.42,USD,2025-02-23T05:10:35,crypto,ACC-COORD-P004995
T0000509,P004997,P002215,36012.82,USD,2025-01-06T16:58:26,crypto,ACC-COORD-P004997
T0000510,P005000,P002934,15969.75,USD,2025-06-17T18:18:35,crypto,ACC-COORD-P005000
T0000511,P004997,P002215,11819.34,EUR,2025-08-06T04:59:59,crypto,ACC-COORD-P004997
T0000512,P002215,P004997,62786.08,GBP,2025-08-01T12:02:43,bank_transfer,ACC-P002215
T0000513,P004998,P000777,64436.87,GBP,2025-10-12T02:44:36,bank_transfer,ACC-COORD-P004998
T0000514,P004995,P002887,54381.02,EUR,2025-09-30T22:43:30,bank_transfer,ACC-COORD-P004995
T0000515,P000600,P004998,60514.04,EUR,2025-12-25T18:50:27,bank_transfer,ACC-P000600
T0000516,P004995,P000005,77887.35,GBP,2025-02-01T05:39:28,bank_transfer,ACC-COORD-P004995
T0000517,P004996,P002207,38791.44,EUR,2025-01-01T20:20:41,bank_transfer,ACC-COORD-P004996
T0000518,P000316,P004995,39854.02,GBP,2025-09-17T11:32:47,bank_transfer,ACC-P000316
T0000519,P000422,P005000,84311.87,GBP,2025-04-16T23:47:08,crypto,ACC-P000422
T0000520,P004997,P002215,74346.84,EUR,2025-08-09T13:45:50,bank_transfer,ACC-COORD-P004997
T0000521,P003232,P005000,35290.31,GBP,2025-04-18T02:25:53,crypto,ACC-P003232
T0000522,P004997,P002215,27328.6,GBP,2025-01-02T17:00:20,bank_transfer,ACC-COORD-P004997
T0000523,P004999,P002758,90900.87,GBP,2025-06-08T22:06:36,bank_transfer,ACC-COORD-P004999
T0000524,P000965,P004997,72543.36,USD,2025-05-11T03:09:49,bank_transfer,ACC-P000965
T0000525,P004997,P001733,71018.37,GBP,2025-10-09T08:08:32,bank_transfer,ACC-COORD-P004997
T0000526,P000005,P004995,9596.88,EUR,2025-07-08T17:24:48,crypto,ACC-P000005
T0000527,P002164,P004998,76238.68,USD,2025-07-15T08:28:29,crypto,ACC-P002164
T0000528,P000799,P004997,30284.37,USD,2025-01-02T04:40:03,bank_transfer,ACC-P000799
T0000529,P002887,P004995,82469.9,USD,2025-08-25T09:15:25,crypto,ACC-P002887
T0000530,P004997,P002215,58922.07,GBP,2025-10-30T23:54:26,bank_transfer,ACC-COORD-P004997
T0000531,P002044,P005000,81938.7,EUR,2025-11-28T19:21:18,bank_transfer,ACC-P002044
T0000532,P004996,P002547,15304.71,USD,2025-12-25T00:02:47,bank_transfer,ACC-COORD-P004996
T0000533,P000005,P004995,58010.31,EUR,2025-06-07T10:12:10,bank_transfer,ACC-P000005
T0000534,P001733,P004997,35476.58,GBP,2025-06-28T04:51:33,bank_transfer,ACC-P001733
